time/days,B.S concentration/(g/L),nostoc concentration
16.4208333333333,0.140249987805602,1.38872034693064
16.4215277777778,0.140236508379471,1.38879252083754
16.4222222222222,0.140223033308984,1.38886468062473
16.4229166666667,0.14020956259947,1.38893682629782
16.4236111111111,0.140196096256222,1.38900895786238
16.4243055555556,0.140182634284498,1.38908107532403
16.425,0.140169176689519,1.38915317868832
16.4256944444444,0.140155723476471,1.38922526796085
16.4263888888889,0.140142274650503,1.38929734314718
16.4270833333333,0.14012883021673,1.38936940425287
16.4277777777778,0.140115390180232,1.38944145128348
16.4284722222222,0.140101954546052,1.38951348424457
16.4291666666667,0.1400885233192,1.38958550314167
16.4298611111111,0.14007509650465,1.38965750798034
16.4305555555556,0.140061674107344,1.38972949876609
16.43125,0.140048256132187,1.38980147550447
16.4319444444444,0.14003484258405,1.38987343820098
16.4326388888889,0.140021433467773,1.38994538686116
16.4333333333333,0.140008028788158,1.3900173214905
16.4340277777778,0.139994628549977,1.39008924209451
16.4347222222222,0.139981232757967,1.3901611486787
16.4354166666667,0.139967841416831,1.39023304124855
16.4361111111111,0.139954454531242,1.39030491980955
16.4368055555556,0.139941072105836,1.39037678436718
16.4375,0.139927694145219,1.39044863492692
16.4381944444444,0.139914320653965,1.39052047149424
16.4388888888889,0.139900951636613,1.39059229407461
16.4395833333333,0.139887587097672,1.39066410267347
16.4402777777778,0.139874227041618,1.39073589729629
16.4409722222222,0.139860871472896,1.39080767794852
16.4416666666667,0.139847520395918,1.39087944463559
16.4423611111111,0.139834173815066,1.39095119736294
16.4430555555556,0.13982083173469,1.39102293613601
16.44375,0.139807494159109,1.39109466096022
16.4444444444444,0.13979416109261,1.39116637184098
16.4451388888889,0.13978083253945,1.39123806878373
16.4458333333333,0.139767508503856,1.39130975179386
16.4465277777778,0.139754188990023,1.39138142087678
16.4472222222222,0.139740874002117,1.39145307603788
16.4479166666667,0.139727563544273,1.39152471728257
16.4486111111111,0.139714257620596,1.39159634461623
16.4493055555556,0.139700956235161,1.39166795804425
16.45,0.139687659392014,1.391739557572
16.4506944444444,0.139674367095172,1.39181114320485
16.4513888888889,0.13966107934862,1.39188271494817
16.4520833333333,0.139647796156316,1.39195427280733
16.4527777777778,0.139634517522188,1.39202581678768
16.4534722222222,0.139621243450136,1.39209734689458
16.4541666666667,0.139607973944031,1.39216886313337
16.4548611111111,0.139594709007713,1.39224036550939
16.4555555555556,0.139581448644997,1.39231185402798
16.45625,0.139568192859668,1.39238332869447
16.4569444444444,0.139554941655483,1.39245478951419
16.4576388888889,0.13954169503617,1.39252623649246
16.4583333333333,0.139528453005431,1.3925976696346
16.4590277777778,0.139515215566939,1.39266908894592
16.4597222222222,0.139501982724339,1.39274049443173
16.4604166666667,0.13948875448125,1.39281188609732
16.4611111111111,0.139475530841264,1.392883263948
16.4618055555556,0.139462311807943,1.39295462798905
16.4625,0.139449097384824,1.39302597822578
16.4631944444444,0.139435887575418,1.39309731466345
16.4638888888889,0.139422682383208,1.39316863730734
16.4645833333333,0.139409481811651,1.39323994616274
16.4652777777778,0.139396285864176,1.3933112412349
16.4659722222222,0.139383094544188,1.3933825225291
16.4666666666667,0.139369907855064,1.39345379005058
16.4673611111111,0.139356725800156,1.39352504380461
